-1.58007 0.381085 -240
-0.352001 0.275551 -386
-5.75894 -2.22544 -121
-0.571778 -0.102667 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.626892 -0.203026 -406
-1.37572 -2.72328 -197
-3.04676 -2.64498 -123
-1.02637 -1.53826 -198
1.50508 2.5481 212
-1.70181 -1.37117 -233
-2.63086 -1.74192 -122
-0.616478 -0.0620878 -1005
10.3754 0.589386 56
10.6583 3.48919 53
-1.45437 -2.15545 -196
5.57415 1.34042 86
-4.17327 -2.2336 -119
0.94692 2.02294 289
-1.06803 -1.6626 -253
-4.38889 -1.52222 -140
-5.32423 -0.424336 -102
10.7414 5.4352 58
-4.23758 -5.14639 -110
-5.12832 -3.35233 -126
7.82949 3.82744 73
1.03542 1.48757 267
-2.26665 -0.987518 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.7799 -1.96545 -136
-1.5071 0.384298 -252
-2.89803 -2.07967 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-5.53794 -2.23579 -121
-0.571845 -0.102576 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.63537 -0.202784 -406
-1.37611 -2.7245 -197
-3.01704 -2.91911 -123
-1.0264 -1.53844 -198
1.50508 2.54862 212
-1.70143 -1.37082 -233
-2.62668 -1.76015 -122
-0.616838 -0.0619876 -1005
10.3909 0.590906 56
10.6511 3.52128 53
-1.45973 -2.17005 -196
-0.645627 3.11579 86
-4.17304 -2.23312 -119
0.94692 2.02294 289
-1.07142 -1.66351 -253
-4.38672 -1.52143 -140
-5.32315 -0.423286 -102
10.7739 5.67115 58
-4.23758 -5.14639 -110
-5.12887 -3.35146 -126
7.82964 3.82655 73
1.03695 1.479 267
-2.25675 -0.914944 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.70309 -3.02058 -136
-1.5071 0.384298 -252
-2.8979 -2.07702 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.61212 -2.28501 -121
-0.57177 -0.102476 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.641417 -0.203052 -406
-1.37612 -2.72302 -197
-3.07656 -2.49449 -123
-1.02641 -1.53845 -198
1.50518 2.54711 212
-1.69979 -1.37097 -233
-2.62755 -1.75709 -122
-0.616904 -0.062261 -1005
10.3905 0.593153 56
10.6319 3.4956 53
-1.46163 -2.18502 -196
-0.98465 3.78932 86
-4.17245 -2.2334 -119
0.94692 2.02294 289
-1.07451 -1.6658 -253
-4.38759 -1.52267 -140
-5.32471 -0.423109 -102
11.8815 5.06684 58
-4.23758 -5.14639 -110
-5.12966 -3.34958 -126
7.82928 3.82895 73
1.03959 1.4735 267
-2.26011 -0.944726 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.55601 -3.61909 -136
-1.5071 0.384298 -252
-2.8982 -2.07718 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.66581 -2.27878 -121
-0.571754 -0.102473 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.647176 -0.203093 -406
-1.37568 -2.72404 -197
-3.08308 -2.46643 -123
-1.0265 -1.53841 -198
1.50486 2.54766 212
-1.70029 -1.37147 -233
-2.62712 -1.75931 -122
-0.616802 -0.061566 -1005
10.3903 0.593898 56
10.6317 3.5109 53
-1.46327 -2.19929 -196
-1.31772 3.42922 86
-4.17259 -2.23334 -119
0.94692 2.02294 289
-1.07647 -1.6653 -253
-4.38733 -1.52254 -140
-5.32389 -0.423715 -102
10.795 5.79392 58
-4.23758 -5.14639 -110
-5.12951 -3.35057 -126
7.8279 3.82774 73
1.04346 1.46786 267
-2.37844 -1.74261 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.30258 -2.53745 -136
-1.5071 0.384298 -252
-2.898 -2.07644 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.63286 -2.27617 -121
-0.571831 -0.102524 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.650311 -0.203205 -406
-1.37594 -2.72495 -197
-3.09169 -2.45076 -123
-1.02596 -1.53845 -198
1.5049 2.54834 212
-1.7004 -1.37395 -233
-2.62806 -1.75412 -122
-0.616855 -0.0617457 -1005
10.3916 0.600095 56
10.5624 3.00706 53
-1.46676 -2.21041 -196
-0.865598 2.65494 86
-4.17784 -2.2336 -119
0.94692 2.02294 289
-1.08045 -1.66593 -253
-4.3875 -1.5227 -140
-5.32397 -0.425803 -102
10.7519 5.52458 58
-4.23758 -5.14639 -110
-5.12883 -3.35235 -126
7.82914 3.83008 73
1.04718 1.46329 267
-2.37835 -1.74066 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.29754 -2.51183 -136
-1.5071 0.384298 -252
-2.898 -2.07641 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.64465 -2.27515 -121
-0.571783 -0.102466 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.655325 -0.203322 -406
-1.37596 -2.7252 -197
-3.10082 -2.4291 -123
-1.02627 -1.53851 -198
1.50487 2.54832 212
-1.70069 -1.37448 -233
-2.62778 -1.75393 -122
-0.617046 -0.0633457 -1005
10.3916 0.594182 56
10.5532 2.97113 53
-1.47274 -2.21979 -196
-2.69903 3.43593 86
-4.17722 -2.23369 -119
0.94692 2.02294 289
-1.08256 -1.66598 -253
-4.38709 -1.5227 -140
-5.3236 -0.424161 -102
10.7402 5.44388 58
-4.23758 -5.14639 -110
-5.12859 -3.35268 -126
7.83122 3.83753 73
1.04763 1.46024 267
-2.5606 -1.1074 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.23288 -2.03645 -136
-1.5071 0.384298 -252
-2.8979 -2.076 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.69694 -2.27265 -121
-0.571785 -0.102502 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.659896 -0.203464 -406
-1.37599 -2.72557 -197
-3.11203 -2.39182 -123
-1.02585 -1.53846 -198
1.50448 2.54812 212
-1.70005 -1.37352 -233
-2.6278 -1.75719 -122
-0.616958 -0.0626851 -1005
10.3906 0.593016 56
10.5588 3.00516 53
-1.47815 -2.22897 -196
-2.59426 3.01877 86
-4.17718 -2.23336 -119
0.94692 2.02294 289
-1.08384 -1.66586 -253
-4.38737 -1.5225 -140
-5.3235 -0.424361 -102
10.7435 5.46529 58
-4.23758 -5.14639 -110
-5.12893 -3.35284 -126
7.83308 3.83849 73
1.0479 1.45778 267
-2.55996 -1.11737 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26737 -2.29437 -136
-1.5071 0.384298 -252
-2.8982 -2.07624 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.73101 -2.26557 -121
-0.571832 -0.102498 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.66386 -0.203587 -406
-1.37592 -2.72813 -197
-3.12068 -2.37654 -123
-1.02609 -1.53856 -198
1.50429 2.54842 212
-1.70067 -1.35268 -233
-2.62689 -1.75949 -122
-0.617118 -0.0632591 -1005
10.3913 0.594554 56
10.5586 3.00418 53
-1.48334 -2.24045 -196
-3.24503 1.0488 86
-4.1775 -2.23388 -119
0.94692 2.02294 289
-1.08591 -1.66636 -253
-4.38722 -1.52222 -140
-5.32274 -0.424367 -102
10.7286 5.35973 58
-4.23758 -5.14639 -110
-5.12876 -3.34998 -126
7.8323 3.83015 73
1.04826 1.45441 267
-2.61647 -0.869569 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26439 -2.28218 -136
-1.5071 0.384298 -252
-2.898 -2.07716 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.72896 -2.25603 -121
-0.571795 -0.102483 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.670653 -0.203664 -406
-1.37522 -2.72933 -197
-3.12785 -2.36078 -123
-1.02623 -1.53845 -198
1.50467 2.54845 212
-1.7004 -1.34318 -233
-2.62707 -1.7571 -122
-0.617005 -0.0628381 -1005
10.3913 0.596044 56
10.5564 2.98975 53
-1.48844 -2.25032 -196
2.28245 -0.598523 86
-4.17748 -2.23338 -119
0.94692 2.02294 289
-1.0858 -1.66679 -253
-4.38705 -1.52233 -140
-5.3238 -0.423971 -102
10.742 5.46011 58
-4.23758 -5.14639 -110
-5.12891 -3.35061 -126
7.82928 3.8191 73
1.048 1.45141 267
-2.61631 -0.911274 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26524 -2.28618 -136
-1.5071 0.384298 -252
-2.8981 -2.07672 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.72395 -2.24909 -121
-0.571644 -0.102618 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.65451 -0.203032 -406
-1.37515 -2.73081 -197
-3.13504 -2.35292 -123
-1.02613 -1.53832 -198
1.50439 2.54897 212
-1.70071 -1.34171 -233
-2.62378 -1.77005 -122
-0.617058 -0.0625782 -1005
10.3913 0.59284 56
10.5512 2.96411 53
-1.49123 -2.26098 -196
2.31774 -0.364009 86
-4.17753 -2.23391 -119
0.94692 2.02294 289
-1.08616 -1.66689 -253
-4.38692 -1.52221 -140
-5.32393 -0.424059 -102
10.7469 5.49108 58
-4.23758 -5.14639 -110
-5.12882 -3.35118 -126
7.82088 3.80564 73
1.0484 1.44816 267
-2.66955 -0.381008 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26359 -2.27641 -136
-1.5071 0.384298 -252
-2.89808 -2.07677 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.72338 -2.2402 -121
-0.571803 -0.102545 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.717567 -0.218617 -406
-1.37509 -2.7319 -197
-3.14236 -2.34475 -123
-1.02623 -1.53835 -198
1.50437 2.54946 212
-1.70061 -1.33866 -233
-2.62684 -1.75758 -122
-0.61705 -0.0628495 -1005
10.3918 0.591733 56
10.5546 2.98277 53
-1.49616 -2.27116 -196
0.241362 -1.26331 86
-4.17694 -2.23339 -119
0.94692 2.02294 289
-1.08602 -1.66645 -253
-4.38692 -1.52255 -140
-5.32379 -0.424614 -102
10.7164 5.27774 58
-4.23758 -5.14639 -110
-5.12912 -3.35018 -126
7.81995 3.7965 73
1.04836 1.4443 267
-2.66846 -0.232197 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26099 -2.26279 -136
-1.5071 0.384298 -252
-2.89807 -2.07551 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.72294 -2.23424 -121
-0.571811 -0.102444 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.662011 -0.202996 -406
-1.37454 -2.73337 -197
-3.14945 -2.3373 -123
-1.0261 -1.53852 -198
1.50404 2.54974 212
-1.70068 -1.33705 -233
-2.62685 -1.76011 -122
-0.617076 -0.0626773 -1005
10.3925 0.597304 56
10.5583 3.00124 53
-1.50152 -2.27975 -196
1.8687 -1.10728 86
-4.17767 -2.23393 -119
0.94692 2.02294 289
-1.08601 -1.66687 -253
-4.38712 -1.52261 -140
-5.32351 -0.423934 -102
10.6997 5.17416 58
-4.23758 -5.14639 -110
-5.1284 -3.35079 -126
7.81976 3.7843 73
1.04854 1.44437 267
-2.67237 -0.210389 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26311 -2.27509 -136
-1.5071 0.384298 -252
-2.89794 -2.07722 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.72227 -2.22231 -121
-0.57188 -0.102501 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.663753 -0.203105 -406
-1.37446 -2.73423 -197
-3.15535 -2.32977 -123
-1.0265 -1.53853 -198
1.50351 2.55026 212
-1.70087 -1.33355 -233
-2.6257 -1.76181 -122
-0.617178 -0.0631817 -1005
10.3914 0.598483 56
10.6353 3.54901 53
-1.50661 -2.29002 -196
3.43151 -0.472139 86
-4.17717 -2.23339 -119
0.94692 2.02294 289
-1.08642 -1.66661 -253
-4.38686 -1.522 -140
-5.32346 -0.42396 -102
10.6917 5.13662 58
-4.23758 -5.14639 -110
-5.12892 -3.35097 -126
7.82047 3.77041 73
1.04841 1.44493 267
-2.67138 -0.247624 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26603 -2.29024 -136
-1.5071 0.384298 -252
-2.89804 -2.07603 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.71516 -2.20561 -121
-0.571679 -0.10254 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.667902 -0.203169 -406
-1.37408 -2.73607 -197
-3.15578 -2.32248 -123
-1.02643 -1.53835 -198
1.5022 2.55239 212
-1.70111 -1.33342 -233
-2.62764 -1.75531 -122
-0.617059 -0.0627114 -1005
10.3918 0.593959 56
10.553 2.97303 53
-1.51257 -2.29889 -196
3.12328 -0.370701 86
-4.17788 -2.23363 -119
0.94692 2.02294 289
-1.08621 -1.66677 -253
-4.38694 -1.52266 -140
-5.32391 -0.422922 -102
10.6775 5.02578 58
-4.23758 -5.14639 -110
-5.12922 -3.35113 -126
7.81091 3.76816 73
1.04892 1.44456 267
-2.6726 -0.231907 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.2638 -2.27553 -136
-1.5071 0.384298 -252
-2.89808 -2.0765 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.71432 -2.19599 -121
-0.571842 -0.102562 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.671561 -0.203274 -406
-1.37327 -2.73799 -197
-3.15554 -2.31451 -123
-1.02624 -1.53838 -198
1.5011 2.55282 212
-1.70099 -1.33079 -233
-2.62633 -1.75863 -122
-0.617127 -0.063111 -1005
10.3915 0.597396 56
10.5421 2.9143 53
-1.51739 -2.3094 -196
3.8561 -0.378803 86
-4.17693 -2.23392 -119
0.94692 2.02294 289
-1.08636 -1.66676 -253
-4.38664 -1.52213 -140
-5.32339 -0.423646 -102
10.7026 5.19257 58
-4.23758 -5.14639 -110
-5.12872 -3.35086 -126
7.81388 3.77193 73
1.04847 1.44347 267
-2.67426 -0.227212 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26393 -2.27977 -136
-1.5071 0.384298 -252
-2.898 -2.07538 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.71458 -2.18855 -121
-0.571915 -0.102458 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.673302 -0.203153 -406
-1.37313 -2.73792 -197
-3.15469 -2.30718 -123
-1.02629 -1.53843 -198
1.50031 2.55304 212
-1.70087 -1.32948 -233
-2.62743 -1.75699 -122
-0.617124 -0.0627116 -1005
10.3916 0.595239 56
10.542 2.91617 53
-1.52256 -2.31398 -196
2.02027 -2.14108 86
-4.17787 -2.23347 -119
0.94692 2.02294 289
-1.08649 -1.6668 -253
-4.38712 -1.5224 -140
-5.32409 -0.423789 -102
10.6967 5.16149 58
-4.23758 -5.14639 -110
-5.12919 -3.34977 -126
7.81467 3.76427 73
1.04866 1.4441 267
-2.67459 -0.235993 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.2636 -2.27603 -136
-1.5071 0.384298 -252
-2.89811 -2.07869 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.71411 -2.18074 -121
-0.571825 -0.102635 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.6778 -0.203384 -406
-1.37308 -2.73737 -197
-3.1549 -2.29912 -123
-1.0263 -1.53838 -198
1.50017 2.55299 212
-1.70087 -1.32917 -233
-2.6263 -1.75999 -122
-0.617087 -0.0627822 -1005
10.3927 0.599967 56
10.5421 2.91542 53
-1.52719 -2.31852 -196
6.75607 5.66262 86
-4.17718 -2.23353 -119
0.94692 2.02294 289
-1.08616 -1.66688 -253
-4.38698 -1.52226 -140
-5.3236 -0.423747 -102
10.6967 5.16378 58
-4.23758 -5.14639 -110
-5.12852 -3.35179 -126
7.81376 3.74956 73
1.04869 1.4443 267
-2.63184 0.299142 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26632 -2.2916 -136
-1.5071 0.384298 -252
-2.89781 -2.07598 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.71402 -2.17351 -121
-0.571714 -0.102458 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.682362 -0.203623 -406
-1.37284 -2.73898 -197
-3.15464 -2.29151 -123
-1.02643 -1.53849 -198
1.49966 2.55465 212
-1.70115 -1.33 -233
-2.62623 -1.76058 -122
-0.617144 -0.0626749 -1005
10.3916 0.593106 56
10.5434 2.92009 53
-1.5272 -2.32276 -196
6.44656 6.25685 86
-4.17739 -2.23381 -119
0.94692 2.02294 289
-1.08616 -1.66675 -253
-4.38674 -1.52201 -140
-5.32399 -0.42328 -102
10.6939 5.14164 58
-4.23758 -5.14639 -110
-5.12865 -3.35175 -126
7.81384 3.737 73
1.04844 1.44458 267
-2.63592 0.235215 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26631 -2.29381 -136
-1.5071 0.384298 -252
-2.89815 -2.07614 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.70862 -2.1633 -121
-0.571799 -0.102532 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.686812 -0.203772 -406
-1.37259 -2.73874 -197
-3.15574 -2.28288 -123
-1.02622 -1.53844 -198
1.49914 2.5535 212
-1.7011 -1.33055 -233
-2.62533 -1.76356 -122
-0.617219 -0.0630056 -1005
10.3924 0.596618 56
10.5441 2.92642 53
-1.52724 -2.32796 -196
3.62085 -1.01334 86
-4.17757 -2.23366 -119
0.94692 2.02294 289
-1.08636 -1.66663 -253
-4.38647 -1.52235 -140
-5.32378 -0.424555 -102
10.6974 5.16653 58
-4.23758 -5.14639 -110
-5.12928 -3.35108 -126
7.80418 3.72444 73
1.0483 1.44428 267
-2.64029 0.18558 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26502 -2.28719 -136
-1.5071 0.384298 -252
-2.89832 -2.0765 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.70934 -2.15605 -121
-0.571692 -0.102498 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.69124 -0.203874 -406
-1.37295 -2.73861 -197
-3.15516 -2.27569 -123
-1.02631 -1.53831 -198
1.49892 2.55398 212
-1.70129 -1.33016 -233
-2.62537 -1.76428 -122
-0.617143 -0.0625412 -1005
10.3931 0.599621 56
10.5408 2.90755 53
-1.52697 -2.33117 -196
3.17168 -1.89489 86
-4.17774 -2.23352 -119
0.94692 2.02294 289
-1.08658 -1.66649 -253
-4.38689 -1.5223 -140
-5.32458 -0.424284 -102
10.6592 4.89475 58
-4.23758 -5.14639 -110
-5.12881 -3.35045 -126
7.80608 3.71218 73
1.04898 1.44446 267
-2.67685 -0.257976 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26534 -2.28557 -136
-1.5071 0.384298 -252
-2.89818 -2.07791 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.70809 -2.14805 -121
-0.571708 -0.102503 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.693446 -0.204077 -406
-1.3721 -2.73879 -197
-3.15552 -2.2682 -123
-1.02633 -1.53851 -198
1.49827 2.55441 212
-1.70091 -1.32979 -233
-2.62631 -1.76096 -122
-0.61705 -0.0625724 -1005
10.3914 0.593076 56
10.5417 2.90893 53
-1.52675 -2.33672 -196
4.59795 -1.11144 86
-4.17756 -2.23369 -119
0.94692 2.02294 289
-1.0862 -1.66693 -253
-4.38626 -1.52254 -140
-5.32343 -0.423496 -102
10.6877 5.10409 58
-4.23758 -5.14639 -110
-5.12882 -3.35076 -126
7.80259 3.69465 73
1.0486 1.44451 267
-2.67707 -0.254015 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26634 -2.2922 -136
-1.5071 0.384298 -252
-2.89795 -2.07694 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
-4.70769 -2.14088 -121
-0.57178 -0.102454 -424
-0.386702 0.218081 -411
0.556417 0.283633 -198
-0.695681 -0.20427 -406
-1.37217 -2.73929 -197
-3.15503 -2.26109 -123
-1.02604 -1.53825 -198
1.49807 2.55454 212
-1.70121 -1.33046 -233
-2.62556 -1.7628 -122
-0.617046 -0.0621333 -1005
10.3923 0.593786 56
10.548 2.95112 53
-1.52925 -2.34301 -196
5.94145 5.70336 86
-4.17718 -2.2336 -119
0.94692 2.02294 289
-1.08635 -1.66715 -253
-4.38627 -1.52192 -140
-5.32388 -0.424122 -102
10.6693 4.96762 58
-4.23758 -5.14639 -110
-5.12871 -3.35076 -126
7.79979 3.67751 73
1.04865 1.44423 267
-2.63877 0.177614 -250
-0.374542 0.239388 -420
-0.420221 -2.59075 -226
-4.26336 -2.27639 -136
-1.5071 0.384298 -252
-2.89823 -2.07713 -113
-1.58007 0.381085 -240
-0.352001 0.275551 -386
